id,message_id,transaction_id,user_id,message_type,message_data,bet_amount,payout_amount,currency,game_name,game_id,house_edge,falcon_routing_key,falcon_exchange,falcon_queue,status,retry_count,last_retry_at,created_at,sent_at,acknowledged_at,error_message,error_code,falcon_response,reconciliation_status,reconciliation_notes
ea034a77-7532-443e-a287-f1027bf38be3,falcon_casino_result_158000662_12_176599627512_1765996275496717913,result_158000662_12_176599627512,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 23.98, ""bet_id"": ""result_158000662_12_176599627512"", ""payout"": 3.51, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996275}",23.98000000,3.51000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:15.496861,2025-12-17 18:31:15.499348,,,,"",pending,""
955583a3-b8b5-4ded-9e8c-158b3a5feb2a,falcon_casino_result_158000662_13_176599627513_1765996275843977779,result_158000662_13_176599627513,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 32.68, ""bet_id"": ""result_158000662_13_176599627513"", ""payout"": 40.81, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.2487760097919218, ""bet_placed_unix_timestamp"": 1765996275}",32.68000000,40.81000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:15.844034,2025-12-17 18:31:15.84659,,,,"",pending,""
a398ef75-0f29-4aa7-8d8a-b793044c9c9d,falcon_casino_result_158000662_14_176599627514_1765996276182132346,result_158000662_14_176599627514,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 33.74, ""bet_id"": ""result_158000662_14_176599627514"", ""payout"": 29.42, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996276}",33.74000000,29.42000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:16.182224,2025-12-17 18:31:16.186102,,,,"",pending,""
54f0edb9-e6aa-4e7b-a647-d79ded57ccc7,falcon_casino_result_158000662_15_176599627615_1765996276575713923,result_158000662_15_176599627615,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 12.19, ""bet_id"": ""result_158000662_15_176599627615"", ""payout"": 5.54, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996276}",12.19000000,5.54000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:16.575781,2025-12-17 18:31:16.577982,,,,"",pending,""
7e3739df-878c-4571-8244-ba808697eb28,falcon_casino_result_158000662_16_176599627616_1765996276987857866,result_158000662_16_176599627616,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 29.59, ""bet_id"": ""result_158000662_16_176599627616"", ""payout"": 39.54, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.336262250760392, ""bet_placed_unix_timestamp"": 1765996276}",29.59000000,39.54000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:16.987907,2025-12-17 18:31:16.98954,,,,"",pending,""
f3007aa3-1e38-4329-b57a-adf9db130340,falcon_casino_result_158000662_17_176599627717_1765996277381121327,result_158000662_17_176599627717,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 16.05, ""bet_id"": ""result_158000662_17_176599627717"", ""payout"": 18.64, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.1613707165109035, ""bet_placed_unix_timestamp"": 1765996277}",16.05000000,18.64000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:17.381172,2025-12-17 18:31:17.382421,,,,"",pending,""
8838100c-58d7-4374-b062-3892b259eeb6,falcon_casino_result_158000662_18_176599627718_1765996277697379442,result_158000662_18_176599627718,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 13.16, ""bet_id"": ""result_158000662_18_176599627718"", ""payout"": 1.56, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996277}",13.16000000,1.56000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:17.697461,2025-12-17 18:31:17.699291,,,,"",pending,""
8c2c299e-0a23-466e-9e33-68a0a27ddfb3,falcon_casino_result_158000662_19_176599627719_1765996278051477528,result_158000662_19_176599627719,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 38.99, ""bet_id"": ""result_158000662_19_176599627719"", ""payout"": 1.82, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996278}",38.99000000,1.82000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:18.051572,2025-12-17 18:31:18.054483,,,,"",pending,""
cd2041fc-de56-4985-89e6-565f4258147a,falcon_casino_result_158000662_20_176599627820_1765996278444968352,result_158000662_20_176599627820,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 32.82, ""bet_id"": ""result_158000662_20_176599627820"", ""payout"": 33.66, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Big Bass Fishing Mission"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.025594149908592, ""bet_placed_unix_timestamp"": 1765996278}",32.82000000,33.66000000,USD,Big Bass Fishing Mission,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:18.445042,2025-12-17 18:31:18.446512,,,,"",pending,""
e8fd13a5-72fc-4fa4-adb1-ca86c86c9529,falcon_casino_result_158000186_1_17659962791_1765996279399802359,result_158000186_1_17659962791,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 33.4, ""bet_id"": ""result_158000186_1_17659962791"", ""payout"": 39.84, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.1928143712574852, ""bet_placed_unix_timestamp"": 1765996279}",33.40000000,39.84000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:19.399844,2025-12-17 18:31:19.401165,,,,"",pending,""
70f3ffc9-759d-4d37-9949-03d083a77eae,falcon_casino_result_158000186_2_17659962792_1765996279724134167,result_158000186_2_17659962792,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 22.71, ""bet_id"": ""result_158000186_2_17659962792"", ""payout"": 18.67, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996279}",22.71000000,18.67000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:19.724344,2025-12-17 18:31:19.727643,,,,"",pending,""
0825518b-734c-41ad-a841-94bb1090200e,falcon_casino_result_158000186_3_17659962793_1765996280065248136,result_158000186_3_17659962793,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 38.1, ""bet_id"": ""result_158000186_3_17659962793"", ""payout"": 5.66, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996280}",38.10000000,5.66000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:20.065285,2025-12-17 18:31:20.066855,,,,"",pending,""
b9ca327b-b1b3-485a-aa36-25bba1197bd4,falcon_casino_result_158000186_4_17659962804_1765996280445838708,result_158000186_4_17659962804,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 39.97, ""bet_id"": ""result_158000186_4_17659962804"", ""payout"": 56.96, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.425068801601201, ""bet_placed_unix_timestamp"": 1765996280}",39.97000000,56.96000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:20.44595,2025-12-17 18:31:20.44865,,,,"",pending,""
432dbda1-473d-4b19-a4c5-c277438aac2f,falcon_casino_result_158000186_5_17659962805_1765996280771071714,result_158000186_5_17659962805,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 30.89, ""bet_id"": ""result_158000186_5_17659962805"", ""payout"": 20.84, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996280}",30.89000000,20.84000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:20.771382,2025-12-17 18:31:20.773182,,,,"",pending,""
b355dec6-c7d5-489a-90be-4bfa588574ad,falcon_casino_result_158000186_6_17659962806_1765996281099966174,result_158000186_6_17659962806,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 24.18, ""bet_id"": ""result_158000186_6_17659962806"", ""payout"": 26.55, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.098014888337469, ""bet_placed_unix_timestamp"": 1765996281}",24.18000000,26.55000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:21.100129,2025-12-17 18:31:21.102079,,,,"",pending,""
fb507495-d9dd-496b-89ee-2ba5f13e91be,falcon_casino_result_158000186_7_17659962817_1765996281471696972,result_158000186_7_17659962817,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 20.39, ""bet_id"": ""result_158000186_7_17659962817"", ""payout"": 13.2, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996281}",20.39000000,13.20000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:21.471737,2025-12-17 18:31:21.47272,,,,"",pending,""
471fb3aa-6290-49f2-aaea-bcb17e4a99be,falcon_casino_result_158000186_8_17659962818_1765996281761714543,result_158000186_8_17659962818,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 26.14, ""bet_id"": ""result_158000186_8_17659962818"", ""payout"": 2.72, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996281}",26.14000000,2.72000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:21.761855,2025-12-17 18:31:21.765084,,,,"",pending,""
a07a2353-da2e-49b4-9df8-096c45f08370,falcon_casino_result_158000186_9_17659962819_1765996282120465024,result_158000186_9_17659962819,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 20.01, ""bet_id"": ""result_158000186_9_17659962819"", ""payout"": 1.56, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996282}",20.01000000,1.56000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:22.120513,2025-12-17 18:31:22.121614,,,,"",pending,""
ef3c782e-40a6-4b1d-8ef5-519d810e1568,falcon_casino_result_158000186_10_176599628210_1765996282492851201,result_158000186_10_176599628210,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 32.83, ""bet_id"": ""result_158000186_10_176599628210"", ""payout"": 28.04, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996282}",32.83000000,28.04000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:22.492907,2025-12-17 18:31:22.494131,,,,"",pending,""
d4dee05c-e360-48c7-8d75-c3938d441daf,falcon_casino_result_158000186_11_176599628211_1765996282870535359,result_158000186_11_176599628211,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 41.25, ""bet_id"": ""result_158000186_11_176599628211"", ""payout"": 23.11, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996282}",41.25000000,23.11000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:22.870606,2025-12-17 18:31:22.872096,,,,"",pending,""
9ea51b4a-481d-453a-80e4-ad5ef15b72e7,falcon_casino_result_158000186_12_176599628212_1765996283249697269,result_158000186_12_176599628212,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 19.2, ""bet_id"": ""result_158000186_12_176599628212"", ""payout"": 14.67, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996283}",19.20000000,14.67000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:23.249904,2025-12-17 18:31:23.252375,,,,"",pending,""
2ef90d56-5018-411b-a3e2-f5ab152cd4fa,falcon_casino_result_158000186_13_176599628313_1765996283592752019,result_158000186_13_176599628313,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 48.88, ""bet_id"": ""result_158000186_13_176599628313"", ""payout"": 44.39, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996283}",48.88000000,44.39000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:23.592818,2025-12-17 18:31:23.594087,,,,"",pending,""
ef8eb605-8c24-427d-8aef-31b6476f6e29,falcon_casino_result_158000186_14_176599628314_1765996283974794706,result_158000186_14_176599628314,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 15.19, ""bet_id"": ""result_158000186_14_176599628314"", ""payout"": 13.62, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996283}",15.19000000,13.62000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:23.974834,2025-12-17 18:31:23.976007,,,,"",pending,""
66a00861-98cc-49fa-8864-d88c7383431d,falcon_casino_result_158000186_15_176599628415_1765996284319781344,result_158000186_15_176599628415,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 14.19, ""bet_id"": ""result_158000186_15_176599628415"", ""payout"": 3.34, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996284}",14.19000000,3.34000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:24.320006,2025-12-17 18:31:24.322413,,,,"",pending,""
61f84cb1-953f-4700-b125-9417a18bce36,falcon_casino_result_158000186_16_176599628416_1765996284725183361,result_158000186_16_176599628416,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 46.68, ""bet_id"": ""result_158000186_16_176599628416"", ""payout"": 3.49, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996284}",46.68000000,3.49000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:24.725259,2025-12-17 18:31:24.726392,,,,"",pending,""
db02073a-1415-4296-b645-9370a4837308,falcon_casino_result_158000186_17_176599628417_1765996285036795118,result_158000186_17_176599628417,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 35.9, ""bet_id"": ""result_158000186_17_176599628417"", ""payout"": 11.05, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996285}",35.90000000,11.05000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:25.037238,2025-12-17 18:31:25.038894,,,,"",pending,""
cf4b611f-6b3f-430e-a54c-1e1b5d195c8c,falcon_casino_result_158000186_18_176599628518_1765996285338576641,result_158000186_18_176599628518,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 32.05, ""bet_id"": ""result_158000186_18_176599628518"", ""payout"": 9.27, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 0, ""bet_placed_unix_timestamp"": 1765996285}",32.05000000,9.27000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:25.338652,2025-12-17 18:31:25.340148,,,,"",pending,""
a94d2b77-4c6a-4fde-a61e-1aba1919c493,falcon_casino_result_158000186_19_176599628519_1765996285680670005,result_158000186_19_176599628519,0b4e6e14-bfcb-4c37-8a38-fb3b8462c608,casino,"{""edge"": 5.5, ""type"": ""casino"", ""active"": false, ""amount"": 12.82, ""bet_id"": ""result_158000186_19_176599628519"", ""payout"": 18.46, ""status"": ""settled"", ""user_id"": ""0b4e6e14-bfcb-4c37-8a38-fb3b8462c608"", ""currency"": ""USD"", ""metadata"": {""client_name"": ""tucanbit""}, ""provider"": ""Pragmatic Play"", ""username"": ""ashenafi_alemu"", ""game_name"": ""Curse of the Werewolf Megaways™"", ""provider_type"": ""casino"", ""payout_multiplier"": 1.4399375975039002, ""bet_placed_unix_timestamp"": 1765996285}",12.82000000,18.46000000,USD,Curse of the Werewolf Megaways™,"",5.500000,client.acme,falcon_liquidity,client_acme_queue,sent,0,,2025-12-17 18:31:25.680784,2025-12-17 18:31:25.682706,,,,"",pending,""
